Open,High,Low,Close,Volume,Date,Ticker,Industry
165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,164.2899932861328,2025-03-17,AMZN,Unknown
163.67999267578125,164.25,156.72000122070312,160.6699981689453,160.6699981689453,2025-03-18,AMZN,Unknown
161.75999450683594,165.8699951171875,161.0,163.88999938964844,163.88999938964844,2025-03-19,AMZN,Unknown
161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,162.8000030517578,2025-03-20,AMZN,Unknown
161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,163.99000549316406,2025-03-21,AMZN,Unknown
167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,167.67999267578125,2025-03-24,AMZN,Unknown
168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,170.55999755859375,2025-03-25,AMZN,Unknown
169.0,169.61000061035156,164.83999633789062,165.05999755859375,165.05999755859375,2025-03-26,AMZN,Unknown
164.6300048828125,165.4199981689453,162.0,162.24000549316406,162.24000549316406,2025-03-27,AMZN,Unknown
160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,154.3300018310547,2025-03-28,AMZN,Unknown
153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,154.63999938964844,2025-03-31,AMZN,Unknown
171.7322094406985,173.17055534541237,165.73911166521458,166.81787109375,166.81787109375,2025-03-03,NVDA,Unknown
166.04876455679425,173.09064211021553,165.60926829005186,170.72337341308594,170.72337341308594,2025-03-04,NVDA,Unknown
170.32384453302183,173.58008886593674,168.86551735545183,172.8209686279297,172.8209686279297,2025-03-05,NVDA,Unknown
170.33381982392953,174.60889486138916,170.30385555544734,172.1517333984375,172.1517333984375,2025-03-06,NVDA,Unknown
171.06298843219486,174.76872740179581,170.07413701655315,173.66000366210938,173.66000366210938,2025-03-07,NVDA,Unknown
168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,165.8699951171875,2025-03-10,NVDA,Unknown
164.91000366210938,166.75,161.3699951171875,164.0399932861328,164.0399932861328,2025-03-11,NVDA,Unknown
166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,167.11000061035156,2025-03-12,NVDA,Unknown
166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,162.75999450683594,2025-03-13,NVDA,Unknown
163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,165.49000549316406,2025-03-14,NVDA,Unknown
165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,164.2899932861328,2025-03-17,NVDA,Unknown
163.67999267578125,164.25,156.72000122070312,160.6699981689453,160.6699981689453,2025-03-18,NVDA,Unknown
161.75999450683594,165.8699951171875,161.0,163.88999938964844,163.88999938964844,2025-03-19,NVDA,Unknown
161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,162.8000030517578,2025-03-20,NVDA,Unknown
161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,163.99000549316406,2025-03-21,NVDA,Unknown
167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,167.67999267578125,2025-03-24,NVDA,Unknown
168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,170.55999755859375,2025-03-25,NVDA,Unknown
169.0,169.61000061035156,164.83999633789062,165.05999755859375,165.05999755859375,2025-03-26,NVDA,Unknown
164.6300048828125,165.4199981689453,162.0,162.24000549316406,162.24000549316406,2025-03-27,NVDA,Unknown
160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,154.3300018310547,2025-03-28,NVDA,Unknown
153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,154.63999938964844,2025-03-31,NVDA,Unknown
171.7322094406985,173.17055534541237,165.73911166521458,166.81787109375,166.81787109375,2025-03-03,AAPL,Unknown
166.04876455679425,173.09064211021553,165.60926829005186,170.72337341308594,170.72337341308594,2025-03-04,AAPL,Unknown
170.32384453302183,173.58008886593674,168.86551735545183,172.8209686279297,172.8209686279297,2025-03-05,AAPL,Unknown
170.33381982392953,174.60889486138916,170.30385555544734,172.1517333984375,172.1517333984375,2025-03-06,AAPL,Unknown
171.06298843219486,174.76872740179581,170.07413701655315,173.66000366210938,173.66000366210938,2025-03-07,AAPL,Unknown
168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,165.8699951171875,2025-03-10,AAPL,Unknown
164.91000366210938,166.75,161.3699951171875,164.0399932861328,164.0399932861328,2025-03-11,AAPL,Unknown
166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,167.11000061035156,2025-03-12,AAPL,Unknown
166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,162.75999450683594,2025-03-13,AAPL,Unknown
163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,165.49000549316406,2025-03-14,AAPL,Unknown
165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,164.2899932861328,2025-03-17,AAPL,Unknown
163.67999267578125,164.25,156.72000122070312,160.6699981689453,160.6699981689453,2025-03-18,AAPL,Unknown
161.75999450683594,165.8699951171875,161.0,163.88999938964844,163.88999938964844,2025-03-19,AAPL,Unknown
161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,162.8000030517578,2025-03-20,AAPL,Unknown
161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,163.99000549316406,2025-03-21,AAPL,Unknown
167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,167.67999267578125,2025-03-24,AAPL,Unknown
168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,170.55999755859375,2025-03-25,AAPL,Unknown
169.0,169.61000061035156,164.83999633789062,165.05999755859375,165.05999755859375,2025-03-26,AAPL,Unknown
164.6300048828125,165.4199981689453,162.0,162.24000549316406,162.24000549316406,2025-03-27,AAPL,Unknown
160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,154.3300018310547,2025-03-28,AAPL,Unknown
153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,154.63999938964844,2025-03-31,AAPL,Unknown
171.7322094406985,173.17055534541237,165.73911166521458,166.81787109375,166.81787109375,2025-03-03,GOOGL,Unknown
166.04876455679425,173.09064211021553,165.60926829005186,170.72337341308594,170.72337341308594,2025-03-04,GOOGL,Unknown
170.32384453302183,173.58008886593674,168.86551735545183,172.8209686279297,172.8209686279297,2025-03-05,GOOGL,Unknown
170.33381982392953,174.60889486138916,170.30385555544734,172.1517333984375,172.1517333984375,2025-03-06,GOOGL,Unknown
171.06298843219486,174.76872740179581,170.07413701655315,173.66000366210938,173.66000366210938,2025-03-07,GOOGL,Unknown
168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,165.8699951171875,2025-03-10,GOOGL,Unknown
164.91000366210938,166.75,161.3699951171875,164.0399932861328,164.0399932861328,2025-03-11,GOOGL,Unknown
166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,167.11000061035156,2025-03-12,GOOGL,Unknown
166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,162.75999450683594,2025-03-13,GOOGL,Unknown
163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,165.49000549316406,2025-03-14,GOOGL,Unknown
165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,164.2899932861328,2025-03-17,GOOGL,Unknown
163.67999267578125,164.25,156.72000122070312,160.6699981689453,160.6699981689453,2025-03-18,GOOGL,Unknown
161.75999450683594,165.8699951171875,161.0,163.88999938964844,163.88999938964844,2025-03-19,GOOGL,Unknown
161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,162.8000030517578,2025-03-20,GOOGL,Unknown
161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,163.99000549316406,2025-03-21,GOOGL,Unknown
167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,167.67999267578125,2025-03-24,GOOGL,Unknown
168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,170.55999755859375,2025-03-25,GOOGL,Unknown
169.0,169.61000061035156,164.83999633789062,165.05999755859375,165.05999755859375,2025-03-26,GOOGL,Unknown
164.6300048828125,165.4199981689453,162.0,162.24000549316406,162.24000549316406,2025-03-27,GOOGL,Unknown
160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,154.3300018310547,2025-03-28,GOOGL,Unknown
153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,154.63999938964844,2025-03-31,GOOGL,Unknown
171.7322094406985,173.17055534541237,165.73911166521458,166.81787109375,166.81787109375,2025-03-03,BRK.B,Unknown
166.04876455679425,173.09064211021553,165.60926829005186,170.72337341308594,170.72337341308594,2025-03-04,BRK.B,Unknown
170.32384453302183,173.58008886593674,168.86551735545183,172.8209686279297,172.8209686279297,2025-03-05,BRK.B,Unknown
170.33381982392953,174.60889486138916,170.30385555544734,172.1517333984375,172.1517333984375,2025-03-06,BRK.B,Unknown
171.06298843219486,174.76872740179581,170.07413701655315,173.66000366210938,173.66000366210938,2025-03-07,BRK.B,Unknown
168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,165.8699951171875,2025-03-10,BRK.B,Unknown
164.91000366210938,166.75,161.3699951171875,164.0399932861328,164.0399932861328,2025-03-11,BRK.B,Unknown
166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,167.11000061035156,2025-03-12,BRK.B,Unknown
166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,162.75999450683594,2025-03-13,BRK.B,Unknown
163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,165.49000549316406,2025-03-14,BRK.B,Unknown
165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,164.2899932861328,2025-03-17,BRK.B,Unknown
163.67999267578125,164.25,156.72000122070312,160.6699981689453,160.6699981689453,2025-03-18,BRK.B,Unknown
161.75999450683594,165.8699951171875,161.0,163.88999938964844,163.88999938964844,2025-03-19,BRK.B,Unknown
161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,162.8000030517578,2025-03-20,BRK.B,Unknown
161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,163.99000549316406,2025-03-21,BRK.B,Unknown
167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,167.67999267578125,2025-03-24,BRK.B,Unknown
168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,170.55999755859375,2025-03-25,BRK.B,Unknown
169.0,169.61000061035156,164.83999633789062,165.05999755859375,165.05999755859375,2025-03-26,BRK.B,Unknown
164.6300048828125,165.4199981689453,162.0,162.24000549316406,162.24000549316406,2025-03-27,BRK.B,Unknown
160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,154.3300018310547,2025-03-28,BRK.B,Unknown
153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,154.63999938964844,2025-03-31,BRK.B,Unknown
171.7322094406985,173.17055534541237,165.73911166521458,166.81787109375,166.81787109375,2025-03-03,V,Unknown
166.04876455679425,173.09064211021553,165.60926829005186,170.72337341308594,170.72337341308594,2025-03-04,V,Unknown
170.32384453302183,173.58008886593674,168.86551735545183,172.8209686279297,172.8209686279297,2025-03-05,V,Unknown
170.33381982392953,174.60889486138916,170.30385555544734,172.1517333984375,172.1517333984375,2025-03-06,V,Unknown
171.06298843219486,174.76872740179581,170.07413701655315,173.66000366210938,173.66000366210938,2025-03-07,V,Unknown
168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,165.8699951171875,2025-03-10,V,Unknown
164.91000366210938,166.75,161.3699951171875,164.0399932861328,164.0399932861328,2025-03-11,V,Unknown
166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,167.11000061035156,2025-03-12,V,Unknown
166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,162.75999450683594,2025-03-13,V,Unknown
163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,165.49000549316406,2025-03-14,V,Unknown
165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,164.2899932861328,2025-03-17,V,Unknown
163.67999267578125,164.25,156.72000122070312,160.6699981689453,160.6699981689453,2025-03-18,V,Unknown
161.75999450683594,165.8699951171875,161.0,163.88999938964844,163.88999938964844,2025-03-19,V,Unknown
161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,162.8000030517578,2025-03-20,V,Unknown
161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,163.99000549316406,2025-03-21,V,Unknown
167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,167.67999267578125,2025-03-24,V,Unknown
168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,170.55999755859375,2025-03-25,V,Unknown
169.0,169.61000061035156,164.83999633789062,165.05999755859375,165.05999755859375,2025-03-26,V,Unknown
164.6300048828125,165.4199981689453,162.0,162.24000549316406,162.24000549316406,2025-03-27,V,Unknown
160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,154.3300018310547,2025-03-28,V,Unknown
153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,154.63999938964844,2025-03-31,V,Unknown
171.7322094406985,173.17055534541237,165.73911166521458,166.81787109375,166.81787109375,2025-03-03,MSFT,Unknown
166.04876455679425,173.09064211021553,165.60926829005186,170.72337341308594,170.72337341308594,2025-03-04,MSFT,Unknown
170.32384453302183,173.58008886593674,168.86551735545183,172.8209686279297,172.8209686279297,2025-03-05,MSFT,Unknown
170.33381982392953,174.60889486138916,170.30385555544734,172.1517333984375,172.1517333984375,2025-03-06,MSFT,Unknown
171.06298843219486,174.76872740179581,170.07413701655315,173.66000366210938,173.66000366210938,2025-03-07,MSFT,Unknown
168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,165.8699951171875,2025-03-10,MSFT,Unknown
164.91000366210938,166.75,161.3699951171875,164.0399932861328,164.0399932861328,2025-03-11,MSFT,Unknown
166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,167.11000061035156,2025-03-12,MSFT,Unknown
166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,162.75999450683594,2025-03-13,MSFT,Unknown
163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,165.49000549316406,2025-03-14,MSFT,Unknown
165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,164.2899932861328,2025-03-17,MSFT,Unknown
163.67999267578125,164.25,156.72000122070312,160.6699981689453,160.6699981689453,2025-03-18,MSFT,Unknown
161.75999450683594,165.8699951171875,161.0,163.88999938964844,163.88999938964844,2025-03-19,MSFT,Unknown
161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,162.8000030517578,2025-03-20,MSFT,Unknown
161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,163.99000549316406,2025-03-21,MSFT,Unknown
167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,167.67999267578125,2025-03-24,MSFT,Unknown
168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,170.55999755859375,2025-03-25,MSFT,Unknown
169.0,169.61000061035156,164.83999633789062,165.05999755859375,165.05999755859375,2025-03-26,MSFT,Unknown
164.6300048828125,165.4199981689453,162.0,162.24000549316406,162.24000549316406,2025-03-27,MSFT,Unknown
160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,154.3300018310547,2025-03-28,MSFT,Unknown
153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,154.63999938964844,2025-03-31,MSFT,Unknown
171.7322094406985,173.17055534541237,165.73911166521458,166.81787109375,166.81787109375,2025-03-03,JPM,Unknown
166.04876455679425,173.09064211021553,165.60926829005186,170.72337341308594,170.72337341308594,2025-03-04,JPM,Unknown
170.32384453302183,173.58008886593674,168.86551735545183,172.8209686279297,172.8209686279297,2025-03-05,JPM,Unknown
170.33381982392953,174.60889486138916,170.30385555544734,172.1517333984375,172.1517333984375,2025-03-06,JPM,Unknown
171.06298843219486,174.76872740179581,170.07413701655315,173.66000366210938,173.66000366210938,2025-03-07,JPM,Unknown
168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,165.8699951171875,2025-03-10,JPM,Unknown
164.91000366210938,166.75,161.3699951171875,164.0399932861328,164.0399932861328,2025-03-11,JPM,Unknown
166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,167.11000061035156,2025-03-12,JPM,Unknown
166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,162.75999450683594,2025-03-13,JPM,Unknown
163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,165.49000549316406,2025-03-14,JPM,Unknown
165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,164.2899932861328,2025-03-17,JPM,Unknown
163.67999267578125,164.25,156.72000122070312,160.6699981689453,160.6699981689453,2025-03-18,JPM,Unknown
161.75999450683594,165.8699951171875,161.0,163.88999938964844,163.88999938964844,2025-03-19,JPM,Unknown
161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,162.8000030517578,2025-03-20,JPM,Unknown
161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,163.99000549316406,2025-03-21,JPM,Unknown
167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,167.67999267578125,2025-03-24,JPM,Unknown
168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,170.55999755859375,2025-03-25,JPM,Unknown
169.0,169.61000061035156,164.83999633789062,165.05999755859375,165.05999755859375,2025-03-26,JPM,Unknown
164.6300048828125,165.4199981689453,162.0,162.24000549316406,162.24000549316406,2025-03-27,JPM,Unknown
160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,154.3300018310547,2025-03-28,JPM,Unknown
153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,154.63999938964844,2025-03-31,JPM,Unknown
465.0624694824219,2025-03-03,UNH,Unknown,472.3513267178483,2025-03-03,UNH,Unknown
472.5903015136719,2025-03-04,UNH,Unknown,467.7509976356769,2025-03-04,UNH,Unknown
473.9544982910156,2025-03-05,UNH,Unknown,469.0653889406884,2025-03-05,UNH,Unknown
485.64453125,2025-03-06,UNH,Unknown,473.97440395394483,2025-03-06,UNH,Unknown
491.3800048828125,2025-03-07,UNH,Unknown,481.77104618512647,2025-03-07,UNH,Unknown
480.2200012207031,2025-03-10,UNH,Unknown,492.2799987792969,2025-03-10,UNH,Unknown
486.0400085449219,2025-03-11,UNH,Unknown,482.5,2025-03-11,UNH,Unknown
481.1099853515625,2025-03-12,UNH,Unknown,483.1400146484375,2025-03-12,UNH,Unknown
481.5199890136719,2025-03-13,UNH,Unknown,479.45001220703125,2025-03-13,UNH,Unknown
488.6499938964844,2025-03-14,UNH,Unknown,481.0,2025-03-14,UNH,Unknown
499.0199890136719,2025-03-17,UNH,Unknown,487.510009765625,2025-03-17,UNH,Unknown
503.7999877929688,2025-03-18,UNH,Unknown,502.239990234375,2025-03-18,UNH,Unknown
503.2000122070313,2025-03-19,UNH,Unknown,505.0400085449219,2025-03-19,UNH,Unknown
511.2999877929688,2025-03-20,UNH,Unknown,505.25,2025-03-20,UNH,Unknown
516.8499755859375,2025-03-21,UNH,Unknown,511.67999267578125,2025-03-21,UNH,Unknown
516.5,2025-03-24,UNH,Unknown,515.0800170898438,2025-03-24,UNH,Unknown
513.4299926757812,2025-03-25,UNH,Unknown,518.280029296875,2025-03-25,UNH,Unknown
518.2000122070312,2025-03-26,UNH,Unknown,515.2000122070312,2025-03-26,UNH,Unknown
515.719970703125,2025-03-27,UNH,Unknown,516.2899780273438,2025-03-27,UNH,Unknown
516.0399780273438,2025-03-28,UNH,Unknown,516.8699951171875,2025-03-28,UNH,Unknown
523.75,2025-03-31,UNH,Unknown,519.1799926757812,2025-03-31,UNH,Unknown
929.719970703125,2025-03-03,XOM,Unknown,912.7999877929688,2025-03-03,XOM,Unknown
911.0599975585938,2025-03-04,XOM,Unknown,922.239990234375,2025-03-04,XOM,Unknown
929.719970703125,2025-03-05,XOM,Unknown,904.7999877929688,2025-03-05,XOM,Unknown
912.760009765625,2025-03-06,XOM,Unknown,920.4199829101562,2025-03-06,XOM,Unknown
869.5800170898438,2025-03-07,XOM,Unknown,905.3900146484375,2025-03-07,XOM,Unknown
829.760009765625,2025-03-10,XOM,Unknown,853.9099731445312,2025-03-10,XOM,Unknown
824.0599975585938,2025-03-11,XOM,Unknown,827.2000122070312,2025-03-11,XOM,Unknown
821.8599853515625,2025-03-12,XOM,Unknown,814.9500122070312,2025-03-12,XOM,Unknown
801.6500244140625,2025-03-13,XOM,Unknown,818.239990234375,2025-03-13,XOM,Unknown
813.47998046875,2025-03-14,XOM,Unknown,803.1099853515625,2025-03-14,XOM,Unknown
824.760009765625,2025-03-17,XOM,Unknown,816.9500122070312,2025-03-17,XOM,Unknown
822.510009765625,2025-03-18,XOM,Unknown,833.4199829101562,2025-03-18,XOM,Unknown
837.010009765625,2025-03-19,XOM,Unknown,821.719970703125,2025-03-19,XOM,Unknown
842.5700073242188,2025-03-20,XOM,Unknown,839.030029296875,2025-03-20,XOM,Unknown
837.5700073242188,2025-03-21,XOM,Unknown,837.7999877929688,2025-03-21,XOM,Unknown
864.9000244140625,2025-03-24,XOM,Unknown,845.3200073242188,2025-03-24,XOM,Unknown
852.3499755859375,2025-03-25,XOM,Unknown,869.5499877929688,2025-03-25,XOM,Unknown
826.760009765625,2025-03-26,XOM,Unknown,845.6900024414062,2025-03-26,XOM,Unknown
821.6699829101562,2025-03-27,XOM,Unknown,822.8200073242188,2025-03-27,XOM,Unknown
822.510009765625,2025-03-28,XOM,Unknown,820.0,2025-03-28,XOM,Unknown
825.9099731445312,2025-03-31,XOM,Unknown,808.97998046875,2025-03-31,XOM,Unknown
167.27999877929688,2025-03-03,MA,Unknown,164.9600067138672,2025-03-03,MA,Unknown
165.4199981689453,2025-03-04,MA,Unknown,168.0800018310547,2025-03-04,MA,Unknown
165.1199951171875,2025-03-05,MA,Unknown,164.50999450683594,2025-03-05,MA,Unknown
165.8300018310547,2025-03-06,MA,Unknown,165.0,2025-03-06,MA,Unknown
166.69000244140625,2025-03-07,MA,Unknown,165.1300048828125,2025-03-07,MA,Unknown
167.6999969482422,2025-03-10,MA,Unknown,167.47999572753906,2025-03-10,MA,Unknown
